LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
88,0,0,0,0,0,0,0,0,0.0,32.0,NO
141,0,0,0,0,0,0,0,0,0.0,32.0,NO
98,0,0,0,0,0,0,0,0,0.0,32.0,NO
200,0,0,0,0,0,0,0,0,0.0,32.0,NO
179,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
524,4,1,0,1,2,2,0,0,0.0,32.0,NO
310,0,0,0,0,0,0,0,0,0.0,32.0,NO
233,8,1,0,1,4,4,0,0,0.0,32.0,NO
49,0,0,0,0,0,0,0,0,0.0,32.0,NO
42,0,0,0,0,0,0,0,0,0.0,32.0,NO
42,0,0,0,0,0,0,0,0,0.0,32.0,NO
99,0,0,0,0,0,0,0,0,0.0,32.0,NO
85,0,0,0,0,0,0,0,0,0.0,32.0,NO
57,0,0,0,0,0,0,0,0,0.0,32.0,NO
251,0,0,0,0,0,0,0,0,0.0,32.0,NO
63,0,0,0,0,0,0,0,0,0.0,32.0,NO
72,0,0,0,0,0,0,0,0,0.0,32.0,NO
41,0,0,0,0,0,0,0,0,0.0,32.0,NO
75,0,0,0,0,0,0,0,0,0.0,32.0,NO
101,0,0,0,0,0,0,0,0,0.0,32.0,NO
31,0,0,0,0,0,0,0,0,0.0,32.0,NO
138,8,1,0,1,4,4,0,0,0.0,32.0,NO
165,0,0,0,0,0,0,0,0,0.0,32.0,NO
28,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
112,0,0,0,0,0,0,0,0,0.0,32.0,NO
77,0,0,0,0,0,0,0,0,0.0,32.0,NO
107,0,0,0,0,0,0,0,0,0.0,32.0,NO
37,0,0,0,0,0,0,0,0,0.0,32.0,NO
55,0,0,0,0,0,0,0,0,0.0,32.0,NO
286,19,1,0,1,15,15,11,11,11.0,32.0,NO
524,59,2,0,2,5,3,-49,0,-24.5,32.0,NO
158,0,0,0,0,0,0,0,0,0.0,32.0,NO
45,0,0,0,0,0,0,0,0,0.0,32.0,NO
40,0,0,0,0,0,0,0,0,0.0,32.0,NO
64,0,0,0,0,0,0,0,0,0.0,32.0,NO
190,0,0,0,0,0,0,0,0,0.0,32.0,NO
43,0,0,0,0,0,0,0,0,0.0,32.0,NO
96,6,1,0,1,1,1,-4,0,-4.0,32.0,NO
96,0,0,0,0,0,0,0,0,0.0,32.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
107,0,0,0,0,0,0,0,0,0.0,2.0,NO
63,0,0,0,0,0,0,0,0,0.0,2.0,NO
110,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
58,0,0,0,0,0,0,0,0,0.0,2.0,NO
208,0,0,0,0,0,0,0,0,0.0,2.0,NO
42,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
82,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
157,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
71,0,0,0,0,0,0,0,0,0.0,2.0,NO
36,0,0,0,0,0,0,0,0,0.0,2.0,NO
594,0,0,0,0,0,0,0,0,0.0,2.0,NO
245,0,0,0,0,0,0,0,0,0.0,2.0,NO
130,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
93,0,0,0,0,0,0,0,0,0.0,2.0,NO
36,0,0,0,0,0,0,0,0,0.0,2.0,NO
123,0,0,0,0,0,0,0,0,0.0,2.0,NO
36,0,0,0,0,0,0,0,0,0.0,2.0,NO
214,0,0,0,0,0,0,0,0,0.0,2.0,NO
420,0,0,0,0,0,0,0,0,0.0,2.0,NO
609,0,0,0,0,0,0,0,0,0.0,2.0,NO
41,0,0,0,0,0,0,0,0,0.0,2.0,NO
33,0,0,0,0,0,0,0,0,0.0,2.0,NO
50,0,0,0,0,0,0,0,0,0.0,2.0,NO
41,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
311,0,0,0,0,0,0,0,0,0.0,2.0,NO
35,0,0,0,0,0,0,0,0,0.0,2.0,NO
448,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
109,0,0,0,0,0,0,0,0,0.0,2.0,NO
115,0,0,0,0,0,0,0,0,0.0,2.0,NO
223,0,0,0,0,0,0,0,0,0.0,2.0,NO
102,0,0,0,0,0,0,0,0,0.0,2.0,NO
221,0,0,0,0,0,0,0,0,0.0,2.0,NO
235,0,0,0,0,0,0,0,0,0.0,2.0,NO
177,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
202,0,0,0,0,0,0,0,0,0.0,2.0,NO
74,0,0,0,0,0,0,0,0,0.0,2.0,NO
96,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
89,0,0,0,0,0,0,0,0,0.0,2.0,NO
285,0,0,0,0,0,0,0,0,0.0,2.0,NO
539,0,0,0,0,0,0,0,0,0.0,2.0,NO
167,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
65,0,0,0,0,0,0,0,0,0.0,2.0,NO
139,0,0,0,0,0,0,0,0,0.0,2.0,NO
98,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
87,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
27,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
208,0,0,0,0,0,0,0,0,0.0,2.0,NO
93,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
235,0,0,0,0,0,0,0,0,0.0,2.0,NO
94,0,0,0,0,0,0,0,0,0.0,2.0,NO
144,0,0,0,0,0,0,0,0,0.0,2.0,NO
102,0,0,0,0,0,0,0,0,0.0,2.0,NO
91,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
85,0,0,0,0,0,0,0,0,0.0,2.0,NO
121,0,0,0,0,0,0,0,0,0.0,2.0,NO
318,0,0,0,0,0,0,0,0,0.0,2.0,NO
61,0,0,0,0,0,0,0,0,0.0,2.0,NO
272,0,0,0,0,0,0,0,0,0.0,2.0,NO
68,0,0,0,0,0,0,0,0,0.0,2.0,NO
74,0,0,0,0,0,0,0,0,0.0,2.0,NO
193,0,0,0,0,0,0,0,0,0.0,2.0,NO
43,0,0,0,0,0,0,0,0,0.0,2.0,NO
87,0,0,0,0,0,0,0,0,0.0,2.0,NO
63,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
436,56,1,0,1,22,22,-12,0,-12.0,2.0,NO
136,0,0,0,0,0,0,0,0,0.0,2.0,NO
135,0,0,0,0,0,0,0,0,0.0,2.0,NO
53,0,0,0,0,0,0,0,0,0.0,2.0,NO
59,0,0,0,0,0,0,0,0,0.0,2.0,NO
62,0,0,0,0,0,0,0,0,0.0,2.0,NO
453,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
29,0,0,0,0,0,0,0,0,0.0,2.0,NO
49,0,0,0,0,0,0,0,0,0.0,2.0,NO
50,0,0,0,0,0,0,0,0,0.0,2.0,NO
143,0,0,0,0,0,0,0,0,0.0,2.0,NO
38,0,0,0,0,0,0,0,0,0.0,2.0,NO
194,0,0,0,0,0,0,0,0,0.0,2.0,NO
85,0,0,0,0,0,0,0,0,0.0,2.0,NO
151,0,0,0,0,0,0,0,0,0.0,2.0,NO
54,0,0,0,0,0,0,0,0,0.0,2.0,NO
95,0,0,0,0,0,0,0,0,0.0,2.0,NO
63,0,0,0,0,0,0,0,0,0.0,2.0,NO
46,0,0,0,0,0,0,0,0,0.0,2.0,NO
377,0,0,0,0,0,0,0,0,0.0,2.0,NO
52,0,0,0,0,0,0,0,0,0.0,2.0,NO
287,0,0,0,0,0,0,0,0,0.0,2.0,NO
52,0,0,0,0,0,0,0,0,0.0,2.0,NO
35,0,0,0,0,0,0,0,0,0.0,2.0,NO
30,0,0,0,0,0,0,0,0,0.0,2.0,NO
46,0,0,0,0,0,0,0,0,0.0,2.0,NO
172,0,0,0,0,0,0,0,0,0.0,2.0,NO
140,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
151,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
181,0,0,0,0,0,0,0,0,0.0,2.0,NO
445,0,0,0,0,0,0,0,0,0.0,2.0,NO
114,0,0,0,0,0,0,0,0,0.0,2.0,NO
215,0,0,0,0,0,0,0,0,0.0,2.0,NO
59,0,0,0,0,0,0,0,0,0.0,2.0,NO
101,0,0,0,0,0,0,0,0,0.0,2.0,NO
168,0,0,0,0,0,0,0,0,0.0,2.0,NO
94,0,0,0,0,0,0,0,0,0.0,2.0,NO
69,0,0,0,0,0,0,0,0,0.0,2.0,NO
483,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
100,0,0,0,0,0,0,0,0,0.0,2.0,NO
112,0,0,0,0,0,0,0,0,0.0,2.0,NO
264,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
56,0,0,0,0,0,0,0,0,0.0,2.0,NO
46,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
53,0,0,0,0,0,0,0,0,0.0,2.0,NO
144,0,0,0,0,0,0,0,0,0.0,2.0,NO
33,0,0,0,0,0,0,0,0,0.0,2.0,NO
353,0,0,0,0,0,0,0,0,0.0,2.0,NO
86,0,0,0,0,0,0,0,0,0.0,2.0,NO
79,0,0,0,0,0,0,0,0,0.0,2.0,NO
112,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
49,0,0,0,0,0,0,0,0,0.0,2.0,NO
49,0,0,0,0,0,0,0,0,0.0,2.0,NO
146,0,0,0,0,0,0,0,0,0.0,2.0,NO
19,0,0,0,0,0,0,0,0,0.0,2.0,NO
156,0,0,0,0,0,0,0,0,0.0,2.0,NO
41,0,0,0,0,0,0,0,0,0.0,2.0,NO
86,0,0,0,0,0,0,0,0,0.0,2.0,NO
152,0,0,0,0,0,0,0,0,0.0,2.0,NO
216,0,0,0,0,0,0,0,0,0.0,2.0,NO
111,0,0,0,0,0,0,0,0,0.0,2.0,NO
110,0,0,0,0,0,0,0,0,0.0,2.0,NO
83,0,0,0,0,0,0,0,0,0.0,2.0,NO
56,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
102,0,0,0,0,0,0,0,0,0.0,2.0,NO
100,0,0,0,0,0,0,0,0,0.0,2.0,NO
39,0,0,0,0,0,0,0,0,0.0,2.0,NO
90,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
111,0,0,0,0,0,0,0,0,0.0,2.0,NO
254,0,0,0,0,0,0,0,0,0.0,2.0,NO
69,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
48,0,0,0,0,0,0,0,0,0.0,2.0,NO
39,0,0,0,0,0,0,0,0,0.0,2.0,NO
48,0,0,0,0,0,0,0,0,0.0,2.0,NO
91,0,0,0,0,0,0,0,0,0.0,2.0,NO
191,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
157,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
362,0,0,0,0,0,0,0,0,0.0,2.0,NO
38,0,0,0,0,0,0,0,0,0.0,2.0,NO
56,0,0,0,0,0,0,0,0,0.0,2.0,NO
174,0,0,0,0,0,0,0,0,0.0,2.0,NO
185,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
65,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
215,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
76,0,0,0,0,0,0,0,0,0.0,2.0,NO
283,0,0,0,0,0,0,0,0,0.0,2.0,NO
549,0,0,0,0,0,0,0,0,0.0,2.0,NO
62,0,0,0,0,0,0,0,0,0.0,2.0,NO
113,0,0,0,0,0,0,0,0,0.0,2.0,NO
43,0,0,0,0,0,0,0,0,0.0,2.0,NO
46,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
64,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
19,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
78,0,0,0,0,0,0,0,0,0.0,2.0,NO
869,0,0,0,0,0,0,0,0,0.0,2.0,NO
216,0,0,0,0,0,0,0,0,0.0,2.0,NO
132,0,0,0,0,0,0,0,0,0.0,2.0,NO
548,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
37,0,0,0,0,0,0,0,0,0.0,2.0,NO
19,0,0,0,0,0,0,0,0,0.0,2.0,NO
53,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
191,0,0,0,0,0,0,0,0,0.0,2.0,NO
37,0,0,0,0,0,0,0,0,0.0,2.0,NO
140,0,0,0,0,0,0,0,0,0.0,2.0,NO
92,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
586,0,0,0,0,0,0,0,0,0.0,2.0,NO
70,0,0,0,0,0,0,0,0,0.0,2.0,NO
107,0,0,0,0,0,0,0,0,0.0,2.0,NO
57,0,0,0,0,0,0,0,0,0.0,2.0,NO
54,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
404,0,0,0,0,0,0,0,0,0.0,2.0,NO
210,0,0,0,0,0,0,0,0,0.0,2.0,NO
356,0,0,0,0,0,0,0,0,0.0,2.0,NO
59,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
268,0,0,0,0,0,0,0,0,0.0,2.0,NO
154,0,0,0,0,0,0,0,0,0.0,2.0,NO
44,0,0,0,0,0,0,0,0,0.0,2.0,NO
305,0,0,0,0,0,0,0,0,0.0,2.0,NO
120,0,0,0,0,0,0,0,0,0.0,2.0,NO
67,0,0,0,0,0,0,0,0,0.0,2.0,NO
33,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
29,0,0,0,0,0,0,0,0,0.0,2.0,NO
69,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
180,0,0,0,0,0,0,0,0,0.0,2.0,NO
323,0,0,0,0,0,0,0,0,0.0,2.0,NO
36,0,0,0,0,0,0,0,0,0.0,2.0,NO
273,0,0,0,0,0,0,0,0,0.0,2.0,NO
357,0,0,0,0,0,0,0,0,0.0,2.0,NO
201,0,0,0,0,0,0,0,0,0.0,2.0,NO
96,0,0,0,0,0,0,0,0,0.0,2.0,NO
90,0,0,0,0,0,0,0,0,0.0,2.0,NO
35,0,0,0,0,0,0,0,0,0.0,2.0,NO
84,0,0,0,0,0,0,0,0,0.0,2.0,NO
68,0,0,0,0,0,0,0,0,0.0,2.0,NO
102,0,0,0,0,0,0,0,0,0.0,2.0,NO
183,0,0,0,0,0,0,0,0,0.0,2.0,NO
244,24,1,0,1,22,22,20,20,20.0,2.0,NO
41,0,0,0,0,0,0,0,0,0.0,2.0,NO
27,0,0,0,0,0,0,0,0,0.0,2.0,NO
49,0,0,0,0,0,0,0,0,0.0,2.0,NO
145,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
195,0,0,0,0,0,0,0,0,0.0,2.0,NO
67,0,0,0,0,0,0,0,0,0.0,2.0,NO
69,0,0,0,0,0,0,0,0,0.0,2.0,NO
66,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
131,0,0,0,0,0,0,0,0,0.0,2.0,NO
461,0,0,0,0,0,0,0,0,0.0,2.0,NO
104,0,0,0,0,0,0,0,0,0.0,2.0,NO
26,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
187,0,0,0,0,0,0,0,0,0.0,2.0,NO
68,0,0,0,0,0,0,0,0,0.0,2.0,NO
101,0,0,0,0,0,0,0,0,0.0,2.0,NO
88,0,0,0,0,0,0,0,0,0.0,2.0,NO
38,0,0,0,0,0,0,0,0,0.0,2.0,NO
134,0,0,0,0,0,0,0,0,0.0,2.0,NO
63,0,0,0,0,0,0,0,0,0.0,2.0,NO
136,0,0,0,0,0,0,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
29,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
59,0,0,0,0,0,0,0,0,0.0,2.0,NO
43,0,0,0,0,0,0,0,0,0.0,2.0,NO
94,0,0,0,0,0,0,0,0,0.0,2.0,NO
50,0,0,0,0,0,0,0,0,0.0,2.0,NO
269,0,0,0,0,0,0,0,0,0.0,2.0,NO
125,0,0,0,0,0,0,0,0,0.0,2.0,NO
334,0,0,0,0,0,0,0,0,0.0,2.0,NO
39,0,0,0,0,0,0,0,0,0.0,2.0,NO
144,0,0,0,0,0,0,0,0,0.0,2.0,NO
856,0,0,0,0,0,0,0,0,0.0,2.0,NO
170,0,0,0,0,0,0,0,0,0.0,2.0,NO
69,0,0,0,0,0,0,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
77,0,0,0,0,0,0,0,0,0.0,2.0,NO
33,0,0,0,0,0,0,0,0,0.0,2.0,NO
57,0,0,0,0,0,0,0,0,0.0,2.0,NO
64,0,0,0,0,0,0,0,0,0.0,2.0,NO
37,0,0,0,0,0,0,0,0,0.0,2.0,NO
26,0,0,0,0,0,0,0,0,0.0,2.0,NO
112,0,0,0,0,0,0,0,0,0.0,2.0,NO
755,0,0,4,0,0,0,0,0,0.0,2.0,NO
57,0,0,0,0,0,0,0,0,0.0,2.0,NO
181,0,0,0,0,0,0,0,0,0.0,2.0,NO
92,0,0,0,0,0,0,0,0,0.0,2.0,NO
527,0,0,0,0,0,0,0,0,0.0,2.0,NO
175,0,0,0,0,0,0,0,0,0.0,2.0,NO
94,0,0,0,0,0,0,0,0,0.0,2.0,NO
98,0,0,0,0,0,0,0,0,0.0,2.0,NO
111,0,0,0,0,0,0,0,0,0.0,2.0,NO
306,0,0,0,0,0,0,0,0,0.0,2.0,NO
49,0,0,0,0,0,0,0,0,0.0,2.0,NO
57,0,0,0,0,0,0,0,0,0.0,2.0,NO
565,0,0,0,0,0,0,0,0,0.0,2.0,NO
63,0,0,0,0,0,0,0,0,0.0,2.0,NO
213,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
221,0,0,0,0,0,0,0,0,0.0,2.0,NO
121,0,0,0,0,0,0,0,0,0.0,2.0,NO
67,0,0,0,0,0,0,0,0,0.0,2.0,NO
657,0,0,0,0,0,0,0,0,0.0,2.0,NO
28,0,0,0,0,0,0,0,0,0.0,2.0,NO
47,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
401,0,0,0,0,0,0,0,0,0.0,2.0,NO
71,0,0,0,0,0,0,0,0,0.0,2.0,NO
39,0,0,0,0,0,0,0,0,0.0,2.0,NO
82,0,0,0,0,0,0,0,0,0.0,2.0,NO
38,0,0,0,0,0,0,0,0,0.0,2.0,NO
705,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
91,0,0,0,0,0,0,0,0,0.0,2.0,NO
60,0,0,0,0,0,0,0,0,0.0,2.0,NO
107,0,0,0,0,0,0,0,0,0.0,2.0,NO
72,0,0,0,0,0,0,0,0,0.0,2.0,NO
122,0,0,0,0,0,0,0,0,0.0,2.0,NO
224,0,0,0,0,0,0,0,0,0.0,2.0,NO
51,0,0,0,0,0,0,0,0,0.0,2.0,NO
27,0,0,0,0,0,0,0,0,0.0,2.0,NO
169,0,0,0,0,0,0,0,0,0.0,2.0,NO
30,0,0,0,0,0,0,0,0,0.0,2.0,NO
47,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
73,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
44,0,0,0,0,0,0,0,0,0.0,2.0,NO
214,0,0,0,0,0,0,0,0,0.0,2.0,NO
41,0,0,0,0,0,0,0,0,0.0,2.0,NO
115,0,0,0,0,0,0,0,0,0.0,2.0,NO
244,0,0,0,0,0,0,0,0,0.0,2.0,NO
149,0,0,0,0,0,0,0,0,0.0,2.0,NO
153,0,0,0,0,0,0,0,0,0.0,2.0,NO
90,0,0,0,0,0,0,0,0,0.0,2.0,NO
93,0,0,0,0,0,0,0,0,0.0,2.0,NO
43,0,0,0,0,0,0,0,0,0.0,2.0,NO
42,0,0,0,0,0,0,0,0,0.0,2.0,NO
78,0,0,0,0,0,0,0,0,0.0,2.0,NO
82,0,0,0,0,0,0,0,0,0.0,2.0,NO
139,0,0,0,0,0,0,0,0,0.0,2.0,NO
48,0,0,0,0,0,0,0,0,0.0,2.0,NO
174,0,0,0,0,0,0,0,0,0.0,2.0,NO
155,0,0,0,0,0,0,0,0,0.0,2.0,NO
71,0,0,0,0,0,0,0,0,0.0,2.0,NO
276,0,0,0,0,0,0,0,0,0.0,2.0,NO
42,0,0,0,0,0,0,0,0,0.0,2.0,NO
90,0,0,0,0,0,0,0,0,0.0,2.0,NO
36,0,0,0,0,0,0,0,0,0.0,2.0,NO
139,0,0,0,0,0,0,0,0,0.0,2.0,NO
104,0,0,0,0,0,0,0,0,0.0,2.0,NO
84,0,0,0,0,0,0,0,0,0.0,2.0,NO
48,0,0,0,0,0,0,0,0,0.0,2.0,NO
89,0,0,0,0,0,0,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
65,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
35,0,0,0,0,0,0,0,0,0.0,2.0,NO
19,0,0,0,0,0,0,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
138,0,0,0,0,0,0,0,0,0.0,2.0,NO
168,0,0,0,0,0,0,0,0,0.0,2.0,NO
119,0,0,0,0,0,0,0,0,0.0,2.0,NO
205,0,0,0,0,0,0,0,0,0.0,2.0,NO
183,0,0,0,0,0,0,0,0,0.0,2.0,NO
19,0,0,0,0,0,0,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
143,0,0,0,0,0,0,0,0,0.0,2.0,NO
62,0,0,0,0,0,0,0,0,0.0,2.0,NO
80,0,0,0,0,0,0,0,0,0.0,2.0,NO
176,0,0,0,0,0,0,0,0,0.0,2.0,NO
75,0,0,0,0,0,0,0,0,0.0,2.0,NO
32,0,0,0,0,0,0,0,0,0.0,2.0,NO
70,0,0,0,0,0,0,0,0,0.0,2.0,NO
53,0,0,0,0,0,0,0,0,0.0,2.0,NO
184,0,0,0,0,0,0,0,0,0.0,2.0,NO
70,0,0,0,0,0,0,0,0,0.0,2.0,NO
226,0,0,0,0,0,0,0,0,0.0,2.0,NO
71,0,0,0,0,0,0,0,0,0.0,2.0,NO
280,0,0,0,0,0,0,0,0,0.0,2.0,NO
198,0,0,0,0,0,0,0,0,0.0,2.0,NO
86,0,0,0,0,0,0,0,0,0.0,2.0,NO
263,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
215,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
143,0,0,0,0,0,0,0,0,0.0,2.0,NO
235,16,1,0,1,8,8,0,0,0.0,2.0,NO
320,0,0,0,0,0,0,0,0,0.0,2.0,NO
258,0,0,0,0,0,0,0,0,0.0,2.0,NO
207,0,0,0,0,0,0,0,0,0.0,2.0,NO
146,0,0,0,0,0,0,0,0,0.0,2.0,NO
110,0,0,0,0,0,0,0,0,0.0,2.0,NO
26,0,0,0,0,0,0,0,0,0.0,2.0,NO
79,0,0,0,0,0,0,0,0,0.0,2.0,NO
135,0,0,0,0,0,0,0,0,0.0,2.0,NO
31,0,0,0,0,0,0,0,0,0.0,2.0,NO
506,0,0,0,0,0,0,0,0,0.0,2.0,NO
165,0,0,0,0,0,0,0,0,0.0,2.0,NO
399,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
40,0,0,0,0,0,0,0,0,0.0,2.0,NO
232,0,0,0,0,0,0,0,0,0.0,2.0,NO
106,0,0,0,0,0,0,0,0,0.0,2.0,NO
116,0,0,0,0,0,0,0,0,0.0,2.0,NO
51,0,0,0,0,0,0,0,0,0.0,2.0,NO
104,0,0,0,0,0,0,0,0,0.0,2.0,NO
133,0,0,0,0,0,0,0,0,0.0,2.0,NO
133,0,0,0,0,0,0,0,0,0.0,2.0,NO
705,10,1,0,1,5,5,0,0,0.0,2.0,NO
34,0,0,0,0,0,0,0,0,0.0,2.0,NO
528,0,0,0,0,0,0,0,0,0.0,2.0,NO
198,0,0,0,0,0,0,0,0,0.0,2.0,NO
50,0,0,0,0,0,0,0,0,0.0,2.0,NO
178,0,0,0,0,0,0,0,0,0.0,2.0,NO
67,0,0,0,0,0,0,0,0,0.0,2.0,NO
61,0,0,0,0,0,0,0,0,0.0,2.0,NO
793,0,0,0,0,0,0,0,0,0.0,2.0,NO
36,0,0,0,0,0,0,0,0,0.0,2.0,NO
45,0,0,0,0,0,0,0,0,0.0,2.0,NO
69,0,0,0,0,0,0,0,0,0.0,2.0,NO
115,0,0,0,0,0,0,0,0,0.0,2.0,NO
